filename,noise_variance,noise_type
1352.png,8217.693192435016,Other Noise
3519.png,12748.548655539522,Gaussian
3529.png,12074.721731632575,Gaussian
1692.png,9657.450862631616,Other Noise
3477.png,15403.965937428136,Gaussian
5526.png,12998.391676116436,Gaussian
2979.png,8771.117723591973,Other Noise
5181.png,11845.675958694652,Gaussian
5966.png,9177.20539517759,Other Noise
5144.png,10789.753105758773,Gaussian
5020.png,12310.37129232348,Gaussian
2387.png,10143.980260720291,Gaussian
4344.png,12125.462805345374,Gaussian
51.png,12444.993603080466,Gaussian
1788.png,9854.92215880259,Other Noise
2681.png,9177.574116605592,Other Noise
4310.png,11536.70947823001,Gaussian
4668.png,9807.522076625348,Other Noise
3958.png,9978.085056015643,Other Noise
3908.png,9497.692364983537,Other Noise
5572.png,13315.456911347783,Gaussian
3911.png,9820.186321952153,Other Noise
2676.png,9726.612240444894,Other Noise
703.png,14991.325088893296,Gaussian
1859.png,15233.933848207744,Gaussian
3636.png,13819.190807511455,Gaussian
3665.png,862.9623023112277,Other Noise
5043.png,14309.459198946064,Gaussian
2114.png,14761.52098896282,Gaussian
1194.png,7374.005110509503,Other Noise
4515.png,8742.109310275147,Other Noise
728.png,15279.469388335086,Gaussian
5400.png,9623.280013237312,Other Noise
591.png,7801.39403992518,Other Noise
2752.png,5850.5220997230845,Other Noise
400.png,10416.848324424524,Gaussian
101.png,9661.778115626941,Other Noise
606.png,2526.3829832415254,Other Noise
618.png,7533.904286246143,Other Noise
3084.png,12084.588012247877,Gaussian
1202.png,7380.693384227764,Other Noise
4332.png,11775.504010891273,Gaussian
2596.png,9939.214574757758,Other Noise
1943.png,8821.73233675949,Other Noise
1158.png,10181.598971960717,Gaussian
2891.png,15216.955552574398,Gaussian
1207.png,9726.688537531589,Other Noise
1950.png,8032.4405134783165,Other Noise
4264.png,11810.407151896627,Gaussian
2081.png,14583.243162086252,Gaussian
1610.png,10126.292328016882,Gaussian
5299.png,15256.495036876995,Gaussian
536.png,15229.051798964389,Gaussian
3992.png,5455.474304178215,Other Noise
2793.png,12958.831591112948,Gaussian
5902.png,10869.487164086779,Gaussian
3972.png,12911.4367649396,Gaussian
3027.png,14846.964234161453,Gaussian
5850.png,9745.684908263253,Other Noise
1626.png,9866.070421294155,Other Noise
717.png,15217.118954480356,Gaussian
5031.png,14705.234833440818,Gaussian
3145.png,8574.733153335039,Other Noise
3490.png,11875.595630189273,Gaussian
1840.png,14892.614198212434,Gaussian
3021.png,5707.659825246881,Other Noise
1198.png,10481.897222428224,Gaussian
4697.png,9829.353603056648,Other Noise
1501.png,11591.93517235802,Gaussian
3456.png,12162.499413649999,Gaussian
3386.png,9716.084895044924,Other Noise
2662.png,11493.713750688714,Gaussian
1425.png,11923.25728536128,Gaussian
5609.png,12187.120196462562,Gaussian
2307.png,9966.610623398516,Other Noise
1133.png,11039.990784494863,Gaussian
1184.png,8963.695479364911,Other Noise
4390.png,12367.375219874355,Gaussian
297.png,9572.17171555069,Other Noise
1864.png,15229.062694173947,Gaussian
4349.png,11308.551815472094,Gaussian
1305.png,11717.376798347343,Gaussian
5230.png,1717.465914906606,Other Noise
135.png,8686.428698146838,Other Noise
3401.png,9148.758030453919,Other Noise
794.png,9419.499695651855,Other Noise
4304.png,14328.35932682262,Gaussian
482.png,5867.943759333071,Other Noise
1002.png,13207.79955918048,Gaussian
3400.png,11153.526622828012,Gaussian
3725.png,4855.513997574245,Other Noise
1685.png,13497.255819793043,Gaussian
797.png,9612.356287239385,Other Noise
2961.png,13798.55360027219,Gaussian
740.png,14999.353241712914,Gaussian
4427.png,10418.298649859013,Gaussian
2460.png,14826.252659072028,Gaussian
1845.png,15104.069912645738,Gaussian
2899.png,14887.308411918952,Gaussian
1069.png,14567.989489614973,Gaussian
5227.png,12345.662803650115,Gaussian
4311.png,11608.610808285668,Gaussian
1472.png,14169.801658587365,Gaussian
3048.png,12104.668246236439,Gaussian
5852.png,5448.088733597359,Other Noise
5278.png,14888.213451723457,Gaussian
5602.png,9855.310170057812,Other Noise
4214.png,11902.58135059756,Gaussian
4775.png,6565.109413517528,Other Noise
1016.png,12103.548035285008,Gaussian
1862.png,14837.93533737473,Gaussian
512.png,10469.440593800002,Gaussian
1567.png,11649.066422359789,Gaussian
1429.png,12458.252566020143,Gaussian
123.png,8486.187146015389,Other Noise
5114.png,10616.66512666768,Gaussian
2049.png,10129.446293764915,Gaussian
91.png,13161.074359701159,Gaussian
504.png,8966.35619650182,Other Noise
4387.png,10194.824697885202,Gaussian
3860.png,10449.903188374476,Gaussian
3357.png,9462.99232946737,Other Noise
5179.png,9989.218737246912,Other Noise
4739.png,9440.788343934486,Other Noise
3035.png,11576.784777411418,Gaussian
2418.png,10206.627394677933,Gaussian
5819.png,12155.989127656263,Gaussian
803.png,11300.646957138111,Gaussian
862.png,9668.248118712789,Other Noise
230.png,14375.473453553603,Gaussian
3179.png,11547.23328158262,Gaussian
3067.png,11666.68870667698,Gaussian
3913.png,9871.109483251723,Other Noise
4185.png,10623.413369626665,Gaussian
738.png,15233.525548169546,Gaussian
2291.png,11671.448391636262,Gaussian
3074.png,11891.18297654321,Gaussian
2671.png,8741.738417371058,Other Noise
3642.png,9862.178077024588,Other Noise
2872.png,11200.364107374524,Gaussian
1667.png,11142.96465032004,Gaussian
5333.png,15199.587510458694,Gaussian
3472.png,14927.473110448687,Gaussian
4500.png,6983.006532187476,Other Noise
826.png,9086.018742350392,Other Noise
478.png,7193.967028269276,Other Noise
5579.png,10246.036752416347,Gaussian
3821.png,9412.688645153801,Other Noise
2434.png,8881.001186901369,Other Noise
4898.png,13301.224996883093,Gaussian
5325.png,15216.615886827818,Gaussian
2600.png,9813.64389748403,Other Noise
5083.png,12406.171314240077,Gaussian
44.png,5399.338958052212,Other Noise
4408.png,11174.609474736284,Gaussian
3741.png,8918.117354132448,Other Noise
3000.png,8942.315785876026,Other Noise
1464.png,14878.638620880165,Gaussian
1547.png,14831.522931479334,Gaussian
2585.png,11666.678446332462,Gaussian
3751.png,10063.400242695745,Gaussian
5041.png,12249.766352483712,Gaussian
5687.png,14846.28174018305,Gaussian
399.png,11250.46055712374,Gaussian
2659.png,11997.14605008795,Gaussian
5459.png,12214.614404694476,Gaussian
3701.png,12363.53736244283,Gaussian
3844.png,15150.673065214876,Gaussian
5292.png,14879.67794145233,Gaussian
1151.png,10165.930454127503,Gaussian
3902.png,8723.224042030975,Other Noise
5958.png,11962.55054870252,Gaussian
2010.png,12428.398767018063,Gaussian
189.png,9533.971686966535,Other Noise
2701.png,11479.795984266222,Gaussian
5823.png,10562.115938696326,Gaussian
4169.png,14774.47836273707,Gaussian
4528.png,8889.393784763817,Other Noise
1112.png,11625.806856431407,Gaussian
3156.png,10368.77337576041,Gaussian
1539.png,12178.326126952816,Gaussian
3442.png,9911.077768427383,Other Noise
1462.png,12560.099692376003,Gaussian
1525.png,11818.079270903294,Gaussian
5046.png,12519.99189106058,Gaussian
1021.png,14569.368242687022,Gaussian
3382.png,9424.625674431734,Other Noise
5349.png,15219.040730298566,Gaussian
541.png,14893.247756332232,Gaussian
1174.png,12016.318428999642,Gaussian
3215.png,6865.3664094816895,Other Noise
5761.png,12453.821266896555,Gaussian
5712.png,14230.227051600357,Gaussian
601.png,8020.152804466254,Other Noise
2839.png,14794.232513156487,Gaussian
3297.png,15187.911658133633,Gaussian
4212.png,10953.573690022202,Gaussian
5318.png,15184.561218446337,Gaussian
1278.png,4346.120573836476,Other Noise
839.png,11304.160028022987,Gaussian
4976.png,11126.560835869146,Gaussian
4460.png,11714.472488974856,Gaussian
4121.png,12360.918127320474,Gaussian
4640.png,15215.656693700474,Gaussian
1652.png,11616.319563308753,Gaussian
3572.png,10625.828375258117,Gaussian
1374.png,9168.921119584462,Other Noise
859.png,8025.102406033863,Other Noise
2903.png,15155.981747458445,Gaussian
1838.png,15206.641407841473,Gaussian
3260.png,7337.070480172584,Other Noise
1065.png,12052.122679463237,Gaussian
3009.png,5667.701475340389,Other Noise
4371.png,9211.344199159266,Other Noise
4559.png,15230.231195655726,Gaussian
2102.png,12021.404318387527,Gaussian
1581.png,10578.338070815065,Gaussian
1806.png,14936.925831605358,Gaussian
3345.png,8702.503256523289,Other Noise
1687.png,7542.626208854149,Other Noise
2781.png,5527.98311744863,Other Noise
4450.png,10114.906106978608,Gaussian
4278.png,10270.47710185435,Gaussian
5942.png,15207.101071987645,Gaussian
4827.png,6487.129068237395,Other Noise
2542.png,11100.832069609958,Gaussian
442.png,10915.794137207544,Gaussian
2118.png,12243.488282844117,Gaussian
2497.png,15221.25603178917,Gaussian
3224.png,10623.248625846696,Gaussian
3135.png,12732.651203355037,Gaussian
5909.png,15196.43020481439,Gaussian
3793.png,9655.571592202017,Other Noise
2115.png,10564.20228918951,Gaussian
1053.png,12245.07162778063,Gaussian
4819.png,11258.933600969109,Gaussian
343.png,14829.206390902162,Gaussian
3516.png,11811.58093784829,Gaussian
3950.png,8609.104697275672,Other Noise
2925.png,10015.592620759728,Gaussian
2363.png,11562.609067372528,Gaussian
909.png,12730.728742569248,Gaussian
1535.png,11858.735323968234,Gaussian
3421.png,5270.769366144635,Other Noise
454.png,10234.983173874241,Gaussian
1052.png,10080.858570679957,Gaussian
4644.png,15208.91406515772,Gaussian
5774.png,11005.577658271879,Gaussian
2221.png,8904.988269722942,Other Noise
3426.png,12970.934217070055,Gaussian
730.png,14904.44552541898,Gaussian
2999.png,6673.257557874299,Other Noise
4768.png,9132.171813626821,Other Noise
5861.png,15207.155688305478,Gaussian
3209.png,10877.587355775897,Gaussian
410.png,11138.31354256353,Gaussian
68.png,10038.000714827414,Gaussian
5056.png,12576.841166557591,Gaussian
4658.png,11699.47579444567,Gaussian
5451.png,10837.951350657886,Gaussian
5706.png,14256.181105276437,Gaussian
1636.png,11803.314033226217,Gaussian
2935.png,5888.1343861199775,Other Noise
4223.png,13737.970888650705,Gaussian
5135.png,10575.177537720394,Gaussian
422.png,12288.84265159972,Gaussian
5382.png,11442.466100307689,Gaussian
4545.png,15242.338941970545,Gaussian
286.png,10616.945104573426,Gaussian
2757.png,11441.505244006246,Gaussian
5806.png,9644.610312301216,Other Noise
4848.png,10875.11225250644,Gaussian
4232.png,13078.86081784384,Gaussian
2439.png,1819.000970185314,Other Noise
4982.png,8717.894343720365,Other Noise
4995.png,7144.279639141644,Other Noise
4581.png,15213.411286352433,Gaussian
1303.png,11546.841423152056,Gaussian
1256.png,9759.871154782402,Other Noise
2025.png,12837.942273214992,Gaussian
5821.png,14373.7891136093,Gaussian
1743.png,7726.954716799552,Other Noise
2122.png,11323.08449204162,Gaussian
5104.png,12100.113252677973,Gaussian
5601.png,6091.459172749362,Other Noise
3758.png,8875.677588122893,Other Noise
2683.png,9003.031171461884,Other Noise
1474.png,15122.189990020135,Gaussian
1708.png,8603.879799553224,Other Noise
3980.png,13087.663589859028,Gaussian
2329.png,12435.450656888828,Gaussian
964.png,13122.511746173717,Gaussian
5312.png,15196.1212360843,Gaussian
1505.png,12266.83987299252,Gaussian
2689.png,11529.20599915957,Gaussian
2930.png,11723.31430822409,Gaussian
1370.png,11372.668345858508,Gaussian
4428.png,10786.236346290858,Gaussian
4498.png,5219.5546706981695,Other Noise
885.png,9713.217475917358,Other Noise
4452.png,11134.06486824832,Gaussian
5077.png,14830.729300822983,Gaussian
4013.png,9483.006990326028,Other Noise
3699.png,1613.063401701017,Other Noise
4645.png,15219.283306469088,Gaussian
5189.png,10335.32789041135,Gaussian
180.png,11596.998715241683,Gaussian
4572.png,14895.158819592385,Gaussian
2848.png,8427.640926286622,Other Noise
3073.png,11681.891349141173,Gaussian
858.png,10953.18420077498,Gaussian
1969.png,12006.195316679527,Gaussian
4369.png,11242.00185570629,Gaussian
1759.png,10571.347829840466,Gaussian
5138.png,9521.069032763033,Other Noise
4374.png,11939.720775109667,Gaussian
5117.png,14567.746511619554,Gaussian
46.png,1660.0226224406579,Other Noise
5178.png,10325.79165502762,Gaussian
508.png,9601.224076087352,Other Noise
4881.png,15219.66239123217,Gaussian
499.png,6269.895786159059,Other Noise
5401.png,9750.415176477954,Other Noise
5228.png,9100.295833546075,Other Noise
4525.png,10353.756239494714,Gaussian
711.png,15289.198198048833,Gaussian
5956.png,11977.60389439276,Gaussian
3762.png,8946.196679611206,Other Noise
1060.png,11935.75979954342,Gaussian
5010.png,6509.437794598528,Other Noise
5978.png,11962.043504307729,Gaussian
664.png,15195.396689326002,Gaussian
516.png,6719.286895918335,Other Noise
1229.png,9454.711427800517,Other Noise
1237.png,7754.8942567312215,Other Noise
4548.png,14846.832642905147,Gaussian
1095.png,10546.0807717859,Gaussian
470.png,10626.396777872085,Gaussian
929.png,10883.59150963649,Gaussian
2703.png,8440.545430945585,Other Noise
3882.png,12529.977852416492,Gaussian
2377.png,11158.292338514853,Gaussian
57.png,3412.394121843551,Other Noise
1852.png,14959.051541787225,Gaussian
3454.png,9673.573399761048,Other Noise
3293.png,15192.88056092579,Gaussian
1101.png,14264.077745538027,Gaussian
3414.png,12424.08217391319,Gaussian
1463.png,14949.498643719075,Gaussian
1770.png,5905.723799356197,Other Noise
1937.png,13021.31417763966,Gaussian
2931.png,9991.471782991988,Other Noise
5663.png,10932.760656553213,Gaussian
2888.png,15231.972293622981,Gaussian
1526.png,12021.641004774223,Gaussian
5024.png,10750.779500483248,Gaussian
2366.png,11051.591262224205,Gaussian
1389.png,8282.233610036088,Other Noise
1236.png,10052.387640066732,Gaussian
4195.png,11691.2805856899,Gaussian
2547.png,10358.09581248092,Gaussian
3188.png,10049.449857963724,Gaussian
4321.png,10185.57816758116,Gaussian
1080.png,8256.756303319798,Other Noise
5678.png,14857.089607373115,Gaussian
448.png,10485.322680109315,Gaussian
4096.png,12034.862915307524,Gaussian
3138.png,11894.22347078102,Gaussian
2240.png,14549.182074783386,Gaussian
3111.png,10775.107786265404,Gaussian
1417.png,13889.163396569196,Gaussian
3590.png,10674.12984439656,Gaussian
2245.png,14216.876617689377,Gaussian
4556.png,15212.535187881558,Gaussian
2800.png,11803.819597825513,Gaussian
4458.png,11564.15587669563,Gaussian
4377.png,10286.009802343375,Gaussian
3518.png,11504.208022195942,Gaussian
1921.png,9040.21005726303,Other Noise
3324.png,15043.16559082949,Gaussian
84.png,10975.277786260613,Gaussian
475.png,9298.164619965673,Other Noise
2132.png,14820.919671714144,Gaussian
5937.png,15232.392836937002,Gaussian
1272.png,1657.1000753198352,Other Noise
2820.png,12005.774647874852,Gaussian
564.png,11477.418235030702,Gaussian
2536.png,13832.003304635926,Gaussian
3019.png,8939.436150223117,Other Noise
5631.png,9298.382231210278,Other Noise
687.png,15204.455532021593,Gaussian
3017.png,6947.482143796035,Other Noise
4989.png,9501.7549096241,Other Noise
2907.png,15277.773045668366,Gaussian
1332.png,9300.46362211003,Other Noise
5705.png,14876.422844219349,Gaussian
2798.png,13160.996631370026,Gaussian
5277.png,15177.996702277585,Gaussian
1891.png,14856.89655434375,Gaussian
3963.png,11856.704407729501,Gaussian
1599.png,11604.643667760243,Gaussian
5697.png,14306.383360116359,Gaussian
2260.png,14848.78249148006,Gaussian
1024.png,10795.347929894671,Gaussian
4897.png,12623.434634596699,Gaussian
1042.png,11876.672543597224,Gaussian
2024.png,9387.71429085041,Other Noise
3909.png,8621.590521905006,Other Noise
1378.png,8082.070491937181,Other Noise
1363.png,6129.931118033798,Other Noise
15.png,9249.253068403923,Other Noise
2042.png,9931.662859404667,Other Noise
1376.png,12353.266596333087,Gaussian
4937.png,10353.508440682148,Gaussian
3275.png,14853.368565589513,Gaussian
2441.png,4851.800795189369,Other Noise
3953.png,11688.246703901841,Gaussian
3927.png,8513.119365554347,Other Noise
4109.png,11834.364587268514,Gaussian
1730.png,7376.635839016756,Other Noise
5753.png,12048.306699436042,Gaussian
210.png,13201.980996877852,Gaussian
2166.png,12084.066054935409,Gaussian
4769.png,8570.174639245915,Other Noise
3119.png,10121.165808260614,Gaussian
4867.png,15201.259744310919,Gaussian
3041.png,14302.605569805159,Gaussian
5796.png,11231.158605842564,Gaussian
2320.png,11136.559485996795,Gaussian
2281.png,11255.241158976201,Gaussian
234.png,15137.418073498211,Gaussian
4772.png,8908.291216610802,Other Noise
358.png,10613.242746933794,Gaussian
4580.png,15150.568656172998,Gaussian
5155.png,9729.89348842106,Other Noise
365.png,10499.312391323705,Gaussian
652.png,15213.199748793722,Gaussian
5424.png,12274.470936510468,Gaussian
5195.png,10831.022178490795,Gaussian
3437.png,5459.752554381849,Other Noise
2721.png,9071.53563063541,Other Noise
4873.png,15195.590528627477,Gaussian
4624.png,14981.172285873541,Gaussian
2994.png,9390.552210791357,Other Noise
3252.png,10152.842488467206,Gaussian
946.png,5832.663536512047,Other Noise
2783.png,9916.673554549097,Other Noise
5315.png,15167.491021804739,Gaussian
3566.png,12497.114443670702,Gaussian
5571.png,9404.919945427522,Other Noise
252.png,15175.420919380853,Gaussian
2938.png,11180.277417911075,Gaussian
531.png,14953.777508167503,Gaussian
1397.png,9641.81349729789,Other Noise
3889.png,8409.771569545628,Other Noise
5788.png,12060.895937107036,Gaussian
5932.png,15217.652078634761,Gaussian
2965.png,10285.297888765252,Gaussian
3981.png,12962.215890716929,Gaussian
1978.png,8780.18752603505,Other Noise
2866.png,12182.470420243193,Gaussian
5482.png,11882.84873442816,Gaussian
5504.png,10008.50715610386,Gaussian
5282.png,15199.765783071682,Gaussian
507.png,9859.933870487524,Other Noise
1251.png,9976.224078956433,Other Noise
2187.png,12346.449159152548,Gaussian
1524.png,9749.446725384822,Other Noise
3046.png,12677.157020573988,Gaussian
704.png,15197.776767911175,Gaussian
565.png,11088.96124311091,Gaussian
4457.png,11100.148107015255,Gaussian
3008.png,13153.860571408108,Gaussian
4495.png,9484.60752285945,Other Noise
2465.png,15206.203008923138,Gaussian
3322.png,15228.053542957905,Gaussian
2391.png,11884.807082877145,Gaussian
679.png,14863.33071458355,Gaussian
822.png,8754.1555476528,Other Noise
983.png,7055.781906988417,Other Noise
4845.png,12558.185937194052,Gaussian
3876.png,12422.730828786152,Gaussian
523.png,1256.368127780292,Other Noise
2780.png,11945.634184241873,Gaussian
2406.png,6858.437259813751,Other Noise
5095.png,12293.707725298638,Gaussian
5346.png,15169.006222356853,Gaussian
5899.png,15153.23775485951,Gaussian
3013.png,4910.123968334132,Other Noise
4267.png,10970.663729652071,Gaussian
4157.png,10618.107136498775,Gaussian
1331.png,11509.203783669893,Gaussian
3643.png,7443.771352092754,Other Noise
3918.png,12917.116400971216,Gaussian
1290.png,9667.620326112528,Other Noise
183.png,11726.083213931437,Gaussian
3938.png,8861.253955872426,Other Noise
2074.png,14898.430697006488,Gaussian
4659.png,13011.374218535431,Gaussian
3919.png,12511.636826586013,Gaussian
1031.png,11724.46756875762,Gaussian
878.png,11884.069756724473,Gaussian
678.png,15227.548323304649,Gaussian
3618.png,5723.914199147634,Other Noise
5699.png,14783.14379575563,Gaussian
3321.png,14928.155645061097,Gaussian
450.png,10213.972514814395,Gaussian
1816.png,15216.728067017828,Gaussian
3479.png,14921.17393168327,Gaussian
893.png,12304.661292881028,Gaussian
1830.png,15224.476229050599,Gaussian
2900.png,15269.655216353614,Gaussian
4317.png,10627.556998438251,Gaussian
4602.png,15208.01949754341,Gaussian
3167.png,12118.84998990265,Gaussian
4102.png,14240.267288237312,Gaussian
30.png,11593.923921135409,Gaussian
4197.png,11648.470148763505,Gaussian
485.png,10570.645225601085,Gaussian
3443.png,9959.502701469059,Other Noise
3961.png,12700.797769944162,Gaussian
408.png,9889.983299993439,Other Noise
631.png,1398.1202691885112,Other Noise
3604.png,9810.650570128828,Other Noise
2112.png,12072.731121560242,Gaussian
4129.png,11630.762190706413,Gaussian
4224.png,12699.666283257231,Gaussian
4383.png,11108.330224892465,Gaussian
708.png,14883.888778646487,Gaussian
4742.png,10886.200671341263,Gaussian
569.png,1959.7312360411474,Other Noise
919.png,10979.680729173484,Gaussian
4722.png,6840.655598508151,Other Noise
427.png,9930.421640269717,Other Noise
4502.png,8385.113990352675,Other Noise
5737.png,11140.139117069933,Gaussian
4887.png,15189.808788365428,Gaussian
5732.png,10660.973248217972,Gaussian
619.png,9104.765506348966,Other Noise
622.png,10438.670865903992,Gaussian
5728.png,9291.281549435902,Other Noise
3803.png,1477.3006568776557,Other Noise
537.png,14883.280633715603,Gaussian
3317.png,14939.433205208643,Gaussian
4570.png,15160.712148848896,Gaussian
2754.png,10400.654715153913,Gaussian
429.png,11627.070067380271,Gaussian
5685.png,14592.398479662974,Gaussian
4419.png,10198.982609037737,Gaussian
4407.png,11474.621832330517,Gaussian
5110.png,11554.473786964636,Gaussian
1177.png,11233.18447766632,Gaussian
2352.png,10135.895792243582,Gaussian
4111.png,14842.416882070156,Gaussian
783.png,8889.481338686277,Other Noise
4167.png,11029.72541562929,Gaussian
5843.png,8164.480681586306,Other Noise
3214.png,4544.620657323814,Other Noise
5884.png,14911.259422559286,Gaussian
5348.png,14926.996893683217,Gaussian
5217.png,11616.463246958627,Gaussian
2805.png,11729.296134801367,Gaussian
321.png,14280.117519653257,Gaussian
5313.png,15209.046391216392,Gaussian
1392.png,8568.184101217186,Other Noise
1701.png,7603.987149308178,Other Noise
2128.png,12144.15994155804,Gaussian
5868.png,15142.559239845928,Gaussian
5901.png,15170.699745675656,Gaussian
2431.png,1642.3836288065843,Other Noise
4752.png,9606.35953550953,Other Noise
4046.png,14264.375957666409,Gaussian
2238.png,12094.43052600713,Gaussian
1983.png,9000.05188789402,Other Noise
2279.png,12608.299746330486,Gaussian
2952.png,9766.735723749222,Other Noise
5811.png,12207.863708117306,Gaussian
3759.png,7252.609718295823,Other Noise
5971.png,11038.14378913005,Gaussian
1491.png,14847.90886716672,Gaussian
4896.png,5454.693653222506,Other Noise
60.png,8219.164409741468,Other Noise
5812.png,11691.453167967285,Gaussian
2573.png,8071.0445776756815,Other Noise
5546.png,11918.464831556308,Gaussian
4749.png,11396.434249907838,Gaussian
2740.png,7326.01683332851,Other Noise
235.png,13703.983971179412,Gaussian
3555.png,8690.12733446744,Other Noise
3150.png,9989.531370399265,Other Noise
5241.png,9060.568484324038,Other Noise
5704.png,11837.751575149121,Gaussian
4143.png,12302.219549450348,Gaussian
5185.png,10473.358024763002,Gaussian
4318.png,11174.284047685167,Gaussian
975.png,8395.501623941323,Other Noise
1712.png,7563.502632735679,Other Noise
4966.png,11506.13065350302,Gaussian
2068.png,9554.083686549724,Other Noise
5617.png,9421.367627158108,Other Noise
2157.png,9778.978780341056,Other Noise
1707.png,1259.5434139192068,Other Noise
2576.png,12151.832165438998,Gaussian
99.png,8745.974072712372,Other Noise
3495.png,11970.936993318513,Gaussian
155.png,5807.033224135077,Other Noise
4549.png,14921.02387069542,Gaussian
765.png,11045.580643118188,Gaussian
1722.png,14888.274679976523,Gaussian
1671.png,5180.286583104603,Other Noise
593.png,11315.273385968443,Gaussian
2688.png,12510.931638653492,Gaussian
1416.png,5450.953178605799,Other Noise
5159.png,10116.032169924554,Gaussian
2154.png,14557.909429645711,Gaussian
1935.png,13738.941337889906,Gaussian
5797.png,12206.910211597684,Gaussian
5910.png,15201.77410173102,Gaussian
676.png,15298.565596932038,Gaussian
228.png,14157.42689355682,Gaussian
1141.png,9515.398368364986,Other Noise
2808.png,10050.02978232453,Gaussian
942.png,11137.040565678502,Gaussian
27.png,14886.695565927208,Gaussian
1222.png,7434.919500205704,Other Noise
390.png,10113.50992317085,Gaussian
4119.png,12165.183479240968,Gaussian
3537.png,12207.364461298286,Gaussian
5640.png,14348.273105388314,Gaussian
3892.png,8857.162936397199,Other Noise
237.png,14938.773382543632,Gaussian
2895.png,15197.657523444634,Gaussian
5923.png,11846.633504213007,Gaussian
451.png,12056.685532504176,Gaussian
3328.png,15205.536238541288,Gaussian
3229.png,11112.167965676836,Gaussian
2450.png,10586.639739431206,Gaussian
4356.png,11033.382252998423,Gaussian
4115.png,14544.65171524881,Gaussian
692.png,14855.04965469869,Gaussian
2503.png,14945.127625918796,Gaussian
2468.png,14860.56764944681,Gaussian
1982.png,11391.336583299315,Gaussian
5076.png,14602.31637408738,Gaussian
4718.png,9771.25394499689,Other Noise
5513.png,8225.786600590014,Other Noise
474.png,1624.9621973224816,Other Noise
2282.png,14597.155579261258,Gaussian
2126.png,14457.38674784633,Gaussian
292.png,10799.37963141569,Gaussian
2615.png,8815.42745020575,Other Noise
421.png,9969.080093536451,Other Noise
4335.png,9656.020194320585,Other Noise
999.png,12951.980213919267,Gaussian
201.png,12581.14951427816,Gaussian
3515.png,11624.516668957263,Gaussian
539.png,15319.412564046277,Gaussian
4474.png,4180.8438633115575,Other Noise
5804.png,12350.200525651098,Gaussian
519.png,7199.175903422563,Other Noise
845.png,11966.154570341725,Gaussian
1395.png,8120.91370685097,Other Noise
1340.png,11217.664685088806,Gaussian
295.png,14571.420972972233,Gaussian
5654.png,14874.09357386638,Gaussian
2275.png,12376.01897532511,Gaussian
394.png,9610.669671422234,Other Noise
2056.png,6483.955976800369,Other Noise
5152.png,10937.961676940433,Gaussian
4940.png,4915.714615166206,Other Noise
1718.png,14826.66379121892,Gaussian
2181.png,14697.447985684385,Gaussian
4922.png,10287.633326093584,Gaussian
4123.png,14810.063598248245,Gaussian
3538.png,14552.056725356246,Gaussian
273.png,14620.657385709328,Gaussian
2251.png,14797.539325604477,Gaussian
4459.png,10635.876424549362,Gaussian
269.png,14527.584230512155,Gaussian
1758.png,10394.006629291684,Gaussian
3204.png,8671.551561287499,Other Noise
4551.png,15176.428978801921,Gaussian
459.png,10898.427610283828,Gaussian
2141.png,12272.261654618147,Gaussian
413.png,8469.415530126758,Other Noise
2885.png,14916.464742656246,Gaussian
1058.png,10049.357582160974,Gaussian
1336.png,11325.31906963613,Gaussian
773.png,8276.58059234459,Other Noise
5808.png,9367.59981855847,Other Noise
3626.png,9657.374633063613,Other Noise
5911.png,14921.248604385157,Gaussian
4124.png,10559.585103163778,Gaussian
2214.png,14621.474414313134,Gaussian
3669.png,11404.873584495483,Gaussian
5914.png,14896.854760093895,Gaussian
78.png,7352.0658494886775,Other Noise
212.png,5482.206870786521,Other Noise
4912.png,12405.803099531217,Gaussian
3063.png,10010.29123758839,Gaussian
47.png,1160.1564320736782,Other Noise
2639.png,10942.954304814273,Gaussian
786.png,7621.851528697324,Other Noise
5426.png,11263.111435907838,Gaussian
1942.png,10113.100691620883,Gaussian
3974.png,4887.942091169447,Other Noise
3778.png,7675.778249936391,Other Noise
1797.png,4713.7160576845545,Other Noise
2357.png,9234.942775873491,Other Noise
2457.png,14868.937948386178,Gaussian
5472.png,11626.399769147627,Gaussian
1210.png,8933.168386574018,Other Noise
4947.png,9462.734758593635,Other Noise
207.png,9598.702202479195,Other Noise
3380.png,8181.8447251964435,Other Noise
1110.png,10761.637871757908,Gaussian
5581.png,10059.271121906419,Gaussian
1487.png,14936.394360090344,Gaussian
3446.png,9279.306166821594,Other Noise
5329.png,14821.470483329127,Gaussian
149.png,6777.738844896094,Other Noise
2604.png,13464.737595524206,Gaussian
3470.png,12901.075738004622,Gaussian
5949.png,8740.366694141989,Other Noise
2215.png,14580.108558603544,Gaussian
3081.png,11687.272600616749,Gaussian
1805.png,15193.935174327738,Gaussian
5721.png,11039.917163961283,Gaussian
487.png,9491.896566624142,Other Noise
4727.png,8285.255238427188,Other Noise
1792.png,1901.6671637579589,Other Noise
2498.png,14900.610791569141,Gaussian
1786.png,9553.703668604876,Other Noise
3120.png,10989.400955175459,Gaussian
3535.png,14456.673873780666,Gaussian
812.png,11259.601136863981,Gaussian
13.png,8518.740490499134,Other Noise
5435.png,8486.503257769615,Other Noise
842.png,9499.908381749077,Other Noise
1691.png,8924.1148730224,Other Noise
2412.png,8593.857691315023,Other Noise
2601.png,11046.82047335224,Gaussian
